Disease,ChemicalName,ChemicalID,CasRN,tier,InferenceGeneSymbol,InferenceScore,gene_count,PubMedIDs
"Pulmonary Disease, Chronic Obstructive",Losartan,D019808,114798-26-4,gene_inferred,MMP9,53.86,18,19299917
"Pulmonary Disease, Chronic Obstructive",Losartan,D019808,114798-26-4,gene_inferred,NOS2,53.86,18,21843929
"Pulmonary Disease, Chronic Obstructive",Losartan,D019808,114798-26-4,gene_inferred,NOS3,53.86,18,21843929
"Pulmonary Disease, Chronic Obstructive",Losartan,D019808,114798-26-4,gene_inferred,SOD3,53.86,18,16399992|16467073
"Pulmonary Disease, Chronic Obstructive",Losartan,D019808,114798-26-4,gene_inferred,TGFB1,53.86,18,16365456|31349846
"Pulmonary Disease, Chronic Obstructive",Losartan,D019808,114798-26-4,gene_inferred,TNF,53.86,18,15337792|29497291
"Pulmonary Disease, Chronic Obstructive",Losartan,D019808,114798-26-4,gene_inferred,TP53,53.86,18,17274270
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,CDKN1A,52.85,22,35303175
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,CXCL1,52.85,22,23099361
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,CXCL2,52.85,22,23099361
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,CXCL8,52.85,22,15337792|23099361|28864214
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,CYP1A1,52.85,22,19022366
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,CYP1A2,52.85,22,20797314
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,ELN,52.85,22,25106431
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,FOXO3,52.85,22,23099361
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,HDAC2,52.85,22,15337792|18421014
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,HMOX1,52.85,22,
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,ICAM1,52.85,22,29329563
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,IL6,52.85,22,28864214|29329563|31349846
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,MIF,52.85,22,26752192
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,MMP14,52.85,22,19661247
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,MMP9,52.85,22,19299917
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,NOS2,52.85,22,21843929
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,NOS3,52.85,22,21843929
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,RAPGEF3,52.85,22,22363678
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,SERPINA1,52.85,22,16278826|25579632
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,SOD3,52.85,22,16399992|16467073
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,TGFB1,52.85,22,16365456|31349846
"Pulmonary Disease, Chronic Obstructive",Mifepristone,D015735,84371-65-3,gene_inferred,TNF,52.85,22,15337792|29497291
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,CDKN1A,52.77,18,35303175
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,CRP,52.77,18,29329563
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,CXCL1,52.77,18,23099361
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,CXCL2,52.77,18,23099361
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,CXCL8,52.77,18,15337792|23099361|28864214
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,CYP1A1,52.77,18,19022366
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,CYP1A2,52.77,18,20797314
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,FOXO3,52.77,18,23099361
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,HIF1A,52.77,18,26752192
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,HMOX1,52.77,18,
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,ICAM1,52.77,18,29329563
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,IL6,52.77,18,28864214|29329563|31349846
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,MMP14,52.77,18,19661247
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,MMP9,52.77,18,19299917
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,NOS2,52.77,18,21843929
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,NOS3,52.77,18,21843929
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,TNF,52.77,18,15337792|29497291
"Pulmonary Disease, Chronic Obstructive",Wortmannin,D000077191,19545-26-7,gene_inferred,TP53,52.77,18,17274270
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,CDKN1A,52.55,20,35303175
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,CRP,52.55,20,29329563
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,CXCL2,52.55,20,23099361
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,CXCL8,52.55,20,15337792|23099361|28864214
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,CYP1A1,52.55,20,19022366
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,FOXO3,52.55,20,23099361
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,HIF1A,52.55,20,26752192
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,HMOX1,52.55,20,
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,ICAM1,52.55,20,29329563
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,IL6,52.55,20,28864214|29329563|31349846
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,KLF5,52.55,20,30639269
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,MMP14,52.55,20,19661247
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,MMP9,52.55,20,19299917
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,NOS2,52.55,20,21843929
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,NOS3,52.55,20,21843929
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,SOD3,52.55,20,16399992|16467073
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,TGFB1,52.55,20,16365456|31349846
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,TNF,52.55,20,15337792|29497291
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,TP53,52.55,20,17274270
"Pulmonary Disease, Chronic Obstructive",2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,gene_inferred,TRPV4,52.55,20,21245013
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,CDKN1A,52.53,16,35303175
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,CRP,52.53,16,29329563
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,CXCL1,52.53,16,23099361
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,CXCL2,52.53,16,23099361
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,CXCL8,52.53,16,15337792|23099361|28864214
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,CYP1A1,52.53,16,19022366
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,HIF1A,52.53,16,26752192
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,HMOX1,52.53,16,
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,ICAM1,52.53,16,29329563
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,IL6,52.53,16,28864214|29329563|31349846
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,NOS2,52.53,16,21843929
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,NOS3,52.53,16,21843929
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,SOD3,52.53,16,16399992|16467073
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,TGFB1,52.53,16,16365456|31349846
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,TNF,52.53,16,15337792|29497291
"Pulmonary Disease, Chronic Obstructive",cobaltiprotoporphyrin,C007095,14325-03-2,gene_inferred,TP53,52.53,16,17274270
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,CDKN1A,52.45,17,35303175
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,CDKN2A,52.45,17,35303175
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,CXCL8,52.45,17,15337792|23099361|28864214
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,CYP1A1,52.45,17,19022366
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,CYP1A2,52.45,17,20797314
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,FOXO3,52.45,17,23099361
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,HDAC2,52.45,17,15337792|18421014
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,HIF1A,52.45,17,26752192
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,HMOX1,52.45,17,
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,ICAM1,52.45,17,29329563
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,IL6,52.45,17,28864214|29329563|31349846
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,MMP9,52.45,17,19299917
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,NOS2,52.45,17,21843929
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,NOS3,52.45,17,21843929
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,TGFB1,52.45,17,16365456|31349846
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,TNF,52.45,17,15337792|29497291
"Pulmonary Disease, Chronic Obstructive",Luteolin,D047311,491-70-3,gene_inferred,TP53,52.45,17,17274270
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,CDKN1A,50.48,14,35303175
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,CXCL8,50.48,14,15337792|23099361|28864214
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,CYP1A1,50.48,14,19022366
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,CYP1A2,50.48,14,20797314
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,HIF1A,50.48,14,26752192
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,HMOX1,50.48,14,
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,ICAM1,50.48,14,29329563
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,IL6,50.48,14,28864214|29329563|31349846
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,MMP9,50.48,14,19299917
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,NOS2,50.48,14,21843929
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,NOS3,50.48,14,21843929
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,TGFB1,50.48,14,16365456|31349846
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,TNF,50.48,14,15337792|29497291
"Pulmonary Disease, Chronic Obstructive","3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,gene_inferred,TP53,50.48,14,17274270
Bronchitis,Air Pollutants,D000393,,curated,,,,16912084|26655675|28106813
Bronchitis,ambroxol-theophylline-7-acetate,C077110,,curated,,,,17455344
Bronchitis,Aminophylline,D000628,317-34-0,curated,,,,9241539
Bronchitis,Amoxicillin-Potassium Clavulanate Combination,D019980,74469-00-4,curated,,,,15616290
Bronchitis,Antimony,D000965,7440-36-0,curated,,,,8768112
Bronchitis,arsenite,C015001,15502-74-6,curated,,,,23876855
Bronchitis,Betaine,D001622,107-43-7,curated,,,,39742927
Bronchitis,cefbuperazone,C035978,76610-84-9,curated,,,,6308296
Bronchitis,Cefixime,D020682,79350-37-1,curated,,,,2041146
Bronchitis,Cephalosporins,D002511,,curated,,,,9819955
Bronchitis,Clarithromycin,D017291,81103-11-9,curated,,,,18794663|9788033|9819955
Bronchitis,Demeclocycline,D003707,127-33-3,curated,,,,4328367
Bronchitis,Diacetyl,D003931,431-03-8,curated,,,,18227102
Bronchitis,Doxycycline,D004318,564-25-0,curated,,,,9004058
Bronchitis,Enoxacin,D015365,74011-58-8,curated,,,,3258863
Bronchitis,Fleroxacin,D016576,79660-72-3,curated,,,,7868853
Bronchitis,Methomyl,D008724,16752-77-5,curated,,,,39742927
Bronchitis,Mustard Gas,D009151,505-60-2,curated,,,,21129433
Bronchitis,Nicotine,D009538,,curated,,,,27806211
Bronchitis,Nitrogen Dioxide,D009585,10102-44-0,curated,,,,16912084
Bronchitis,Ofloxacin,D015242,82419-36-1,curated,,,,10388331|11131957|8750178
Bronchitis,Ovalbumin,D010047,9006-59-1,curated,,,,28415675
Bronchitis,Particulate Matter,D052638,,curated,,,,17938744|19337525|26655675|28106813|28415675|31520956
Bronchitis,Polycyclic Aromatic Hydrocarbons,D011084,,curated,,,,17938744
Bronchitis,Salmeterol Xinafoate,D000068299,,curated,,,,23548184
Bronchitis,Smoke,D012906,,curated,,,,21705297
Bronchitis,Terbutaline,D013726,23031-25-6,curated,,,,4479294
Bronchitis,Tetracycline,D013752,60-54-8,curated,,,,4301397
Bronchitis,Theophylline,D013806,58-55-9,curated,,,,3025113
Bronchitis,Tobacco Smoke Pollution,D014028,,curated,,,,16425588
Bronchitis,tobacco tar,C024746,,curated,,,,27806211
Bronchitis,"Trimethoprim, Sulfamethoxazole Drug Combination",D015662,8064-90-2,curated,,,,63882|7256343
Bronchitis,vanadium pentoxide,C066075,1314-62-1,curated,,,,17459161
Bronchitis,Vehicle Emissions,D001335,,curated,,,,12948892|16912084
"Rhinitis, Allergic","2,4-Dichlorophenoxyacetic Acid",D015084,94-75-7,curated,,,,27384423
"Rhinitis, Allergic","4,4'-diphenylmethane diisocyanate",C005969,,curated,,,,7973495
"Rhinitis, Allergic",Air Pollutants,D000393,,curated,,,,29028686
"Rhinitis, Allergic",Aluminum Hydroxide,D000536,21645-51-2,curated,,,,36855022|40803538
"Rhinitis, Allergic","Antigens, Bacterial",D000942,,curated,,,,21108952
"Rhinitis, Allergic","Antigens, Helminth",D000947,,curated,,,,21108952
"Rhinitis, Allergic",Apigenin,D047310,520-36-5,curated,,,,36350155
"Rhinitis, Allergic",arctigenin,C071942,,curated,,,,40803538
"Rhinitis, Allergic",Astemizole,D016589,68844-77-9,curated,,,,8917271
"Rhinitis, Allergic",Atrazine,D001280,1912-24-9,curated,,,,27384423
"Rhinitis, Allergic",bentazone,C002003,25057-89-0,curated,,,,27384423
"Rhinitis, Allergic",beta-eudesmol,C051082,473-15-4,curated,,,,30148989
"Rhinitis, Allergic",bisphenol A,C006780,80-05-7,curated,,,,32909835|32964057
"Rhinitis, Allergic",bufotalin,C004600,471-95-4,curated,,,,36455750
"Rhinitis, Allergic",cang er zi wan,C550144,,curated,,,,36855022
"Rhinitis, Allergic",Carbaryl,D012721,63-25-2,curated,,,,27384423
"Rhinitis, Allergic",Cetirizine,D017332,83881-51-0,curated,,,,21381763
"Rhinitis, Allergic",Chlorpyrifos,D004390,2921-88-2,curated,,,,27384423
"Rhinitis, Allergic",desloratadine,C121345,,curated,,,,21381763
"Rhinitis, Allergic",Dexamethasone,D003907,50-02-2,curated,,,,31669322|36350155|40803538
"Rhinitis, Allergic",Dicamba,D003996,1918-00-9,curated,,,,27384423
"Rhinitis, Allergic",Diethylhexyl Phthalate,D004051,117-81-7,curated,,,,32884073
"Rhinitis, Allergic",Dimethoate,D004117,60-51-5,curated,,,,27384423
"Rhinitis, Allergic",Etodolac,D017308,41340-25-4,curated,,,,16979129
"Rhinitis, Allergic",fexofenadine,C093230,,curated,,,,16037679|21381763
"Rhinitis, Allergic",geraniol,C007836,624-15-7,curated,,,,30254419
"Rhinitis, Allergic",Glyphosate,D000097797,,curated,,,,27384423
"Rhinitis, Allergic",Herbicides,D006540,,curated,,,,27384423
"Rhinitis, Allergic",hydroxysafflor yellow A,C085278,146087-19-6,curated,,,,37195255
"Rhinitis, Allergic",Insecticides,D007306,,curated,,,,27384423
"Rhinitis, Allergic",levocetirizine,C472067,130018-77-8,curated,,,,21381763
"Rhinitis, Allergic",Loratadine,D017336,79794-75-5,curated,,,,16527031|21381763
"Rhinitis, Allergic",Malathion,D008294,121-75-5,curated,,,,27384423
"Rhinitis, Allergic",Methylprednisolone,D008775,83-43-2,curated,,,,2910281
"Rhinitis, Allergic",mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,curated,,,,36127783
"Rhinitis, Allergic",mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,curated,,,,36127783
"Rhinitis, Allergic",nimesulide,C012655,51803-78-2,curated,,,,10609620
"Rhinitis, Allergic",Nitrogen Dioxide,D009585,10102-44-0,curated,,,,23728483|26996571
"Rhinitis, Allergic",nonylphenol,C025256,25154-52-3,curated,,,,36029577
"Rhinitis, Allergic",Ovalbumin,D010047,9006-59-1,curated,,,,30481581|30803854|31669322|32964057|35533451|36350155|36455750|36855022|37195255|40803538
"Rhinitis, Allergic",ovalbumin-alum,C446402,,curated,,,,30254419|30481581|34624383
"Rhinitis, Allergic",Oxymetazoline,D010109,1491-59-4,curated,,,,3340705
"Rhinitis, Allergic",Particulate Matter,D052638,,curated,,,,30481581
"Rhinitis, Allergic",Permethrin,D026023,52645-53-1,curated,,,,27384423
"Rhinitis, Allergic",Petroleum,D010578,,curated,,,,27384423
"Rhinitis, Allergic",Picloram,D010846,1918-02-1,curated,,,,27384423
"Rhinitis, Allergic",Pyrethrins,D011722,,curated,,,,27384423
"Rhinitis, Allergic",Quinpirole,D019257,85760-74-3,curated,,,,34624383
"Rhinitis, Allergic",ramatroban,C063119,116649-85-5,curated,,,,16037679|16979129|21355602|21916510
"Rhinitis, Allergic",Rodenticides,D012378,,curated,,,,27384423
"Rhinitis, Allergic",Rosiglitazone,D000077154,,curated,,,,18652780
"Rhinitis, Allergic",saikosaponin D,C025759,,curated,,,,31669322
"Rhinitis, Allergic",Simazine,D012839,122-34-9,curated,,,,27384423
"Rhinitis, Allergic",Soot,D053260,,curated,,,,26996571
"Rhinitis, Allergic",Sulfur Dioxide,D013458,7446-09-5,curated,,,,26996571
"Rhinitis, Allergic",Terfenadine,D016593,50679-08-8,curated,,,,16037679|8006312
"Rhinitis, Allergic",Triamcinolone Acetonide,D014222,76-25-5,curated,,,,113742
"Rhinitis, Allergic",triclopyr,C032742,55335-06-3,curated,,,,27384423
"Rhinitis, Allergic",Triclosan,D014260,3380-34-5,curated,,,,23146048|33654271
"Rhinitis, Allergic",Trifluralin,D014274,1582-09-8,curated,,,,27384423
"Rhinitis, Allergic",Warfarin,D014859,81-81-2,curated,,,,27384423
"Rhinitis, Allergic",zafirlukast,C062735,107753-78-6,curated,,,,16527031
