DiseaseName,ChemicalID,ChemicalName,actual_label
"Carcinoma, Bronchogenic",D002330,Carmustine,0
"Carcinoma, Bronchogenic",D002439,Cefotaxime,0
"Carcinoma, Bronchogenic",D002442,Ceftazidime,0
"Carcinoma, Bronchogenic",D002443,Ceftriaxone,0
"Carcinoma, Bronchogenic",D002444,Cefuroxime,0
"Carcinoma, Bronchogenic",D002511,Cephalosporins,0
"Carcinoma, Bronchogenic",D002512,Cephalothin,0
"Carcinoma, Bronchogenic",D002701,Chloramphenicol,0
"Carcinoma, Bronchogenic",D002706,Chlordan,0
"Carcinoma, Bronchogenic",D002791,"Cholesterol, Dietary",0
"Carcinoma, Bronchogenic",D002840,Chromates,0
"Carcinoma, Bronchogenic",D002939,Ciprofloxacin,0
"Carcinoma, Bronchogenic",D002945,Cisplatin,1
"Carcinoma, Bronchogenic",D003031,Coal,0
"Carcinoma, Bronchogenic",D003035,Cobalt,0
"Carcinoma, Bronchogenic",D003042,Cocaine,0
"Carcinoma, Bronchogenic",D003276,"Contraceptives, Oral",0
"Carcinoma, Bronchogenic",D003372,Coumaphos,0
"Carcinoma, Bronchogenic",D003404,Creatinine,0
"Carcinoma, Bronchogenic",D003520,Cyclophosphamide,1
"Carcinoma, Bronchogenic",D003561,Cytarabine,0
"Carcinoma, Bronchogenic",D003609,Dactinomycin,1
"Carcinoma, Bronchogenic",D003620,Dantrolene,0
"Carcinoma, Bronchogenic",D003622,Dapsone,0
"Carcinoma, Bronchogenic",D003630,Daunorubicin,0
"Carcinoma, Bronchogenic",D003634,DDT,0
"Carcinoma, Bronchogenic",D003707,Demeclocycline,0
"Carcinoma, Bronchogenic",D003891,Desipramine,0
"Carcinoma, Bronchogenic",D003907,Dexamethasone,0
"Carcinoma, Bronchogenic",D003915,Dextromethorphan,0
"Carcinoma, Bronchogenic",D003931,Diacetyl,0
"Carcinoma, Bronchogenic",D003932,Heroin,0
"Carcinoma, Bronchogenic",D003976,Diazinon,0
"Carcinoma, Bronchogenic",D003996,Dicamba,0
"Carcinoma, Bronchogenic",D004041,Dietary Fats,0
"Carcinoma, Bronchogenic",D004051,Diethylhexyl Phthalate,0
"Carcinoma, Bronchogenic",D004061,Diflunisal,0
"Carcinoma, Bronchogenic",D004117,Dimethoate,0
"Carcinoma, Bronchogenic",D004139,Dinitrofluorobenzene,0
"Carcinoma, Bronchogenic",D004177,Dipyrone,0
"Carcinoma, Bronchogenic",D004205,Cromolyn Sodium,0
"Carcinoma, Bronchogenic",D004318,Doxycycline,0
"Carcinoma, Bronchogenic",D004365,"Drugs, Chinese Herbal",0
"Carcinoma, Bronchogenic",D004390,Chlorpyrifos,0
"Carcinoma, Bronchogenic",D004391,Dust,0
"Carcinoma, Bronchogenic",D004396,Coloring Agents,0
"Carcinoma, Bronchogenic",D004642,Emodin,0
"Carcinoma, Bronchogenic",D004656,Enalapril,0
"Carcinoma, Bronchogenic",D004731,Endotoxins,0
"Carcinoma, Bronchogenic",D004809,Ephedrine,0
"Carcinoma, Bronchogenic",D004837,Epinephrine,0
"Carcinoma, Bronchogenic",D004852,Epoxy Compounds,0
"Carcinoma, Bronchogenic",D004917,Erythromycin,0
"Carcinoma, Bronchogenic",D004929,Esculin,0
"Carcinoma, Bronchogenic",D005047,Etoposide,1
"Carcinoma, Bronchogenic",D005204,Farnesol,0
"Carcinoma, Bronchogenic",D005280,Fenoterol,0
"Carcinoma, Bronchogenic",D005473,Fluoxetine,0
"Carcinoma, Bronchogenic",D005505,Food Coloring Agents,0
"Carcinoma, Bronchogenic",D005520,Food Preservatives,0
"Carcinoma, Bronchogenic",D005557,Formaldehyde,0
"Carcinoma, Bronchogenic",D005659,"Fungicides, Industrial",0
"Carcinoma, Bronchogenic",D005839,Gentamicins,0
"Carcinoma, Bronchogenic",D005938,Glucocorticoids,0
"Carcinoma, Bronchogenic",D005978,Glutathione,0
"Carcinoma, Bronchogenic",D006024,Glycopyrrolate,0
"Carcinoma, Bronchogenic",D006140,Guaifenesin,0
"Carcinoma, Bronchogenic",D006221,Halothane,0
"Carcinoma, Bronchogenic",D006493,Heparin,0
"Carcinoma, Bronchogenic",D006533,Heptachlor,0
"Carcinoma, Bronchogenic",D006540,Herbicides,0
"Carcinoma, Bronchogenic",D006583,Hexadimethrine Bromide,0
"Carcinoma, Bronchogenic",D006632,Histamine,0
"Carcinoma, Bronchogenic",D006820,Hyaluronic Acid,0
"Carcinoma, Bronchogenic",D006843,"Hydrocarbons, Chlorinated",0
"Carcinoma, Bronchogenic",D006854,Hydrocortisone,0
"Carcinoma, Bronchogenic",D006862,Hydrogen Sulfide,0
"Carcinoma, Bronchogenic",D006918,Hydroxyurea,1
"Carcinoma, Bronchogenic",D007052,Ibuprofen,0
"Carcinoma, Bronchogenic",D007069,Ifosfamide,1
"Carcinoma, Bronchogenic",D007213,Indomethacin,0
"Carcinoma, Bronchogenic",D007306,Insecticides,0
"Carcinoma, Bronchogenic",D007501,Iron,0
"Carcinoma, Bronchogenic",D007545,Isoproterenol,0
"Carcinoma, Bronchogenic",D007650,Ketanserin,0
"Carcinoma, Bronchogenic",D007660,Ketoprofen,0
"Carcinoma, Bronchogenic",D007665,Ketotifen,0
"Carcinoma, Bronchogenic",D007840,Latex,0
"Carcinoma, Bronchogenic",D007975,Leukotriene B4,0
"Carcinoma, Bronchogenic",D008054,Lipid Peroxides,0
"Carcinoma, Bronchogenic",D008070,Lipopolysaccharides,0
"Carcinoma, Bronchogenic",D008130,Lomustine,1
"Carcinoma, Bronchogenic",D008294,Malathion,0
"Carcinoma, Bronchogenic",D008345,Manganese,0
"Carcinoma, Bronchogenic",D008466,Mechlorethamine,0
"Carcinoma, Bronchogenic",D008628,Mercury,0
"Carcinoma, Bronchogenic",D008724,Methomyl,0
"Carcinoma, Bronchogenic",D008727,Methotrexate,1
"Carcinoma, Bronchogenic",D008775,Methylprednisolone,0
"Carcinoma, Bronchogenic",D008787,Metoclopramide,0
"Carcinoma, Bronchogenic",D008802,Mezlocillin,0
"Carcinoma, Bronchogenic",D008911,Minocycline,0
"Carcinoma, Bronchogenic",D009151,Mustard Gas,0
"Carcinoma, Bronchogenic",D009241,Ipratropium,0
"Carcinoma, Bronchogenic",D009466,Neuromuscular Blocking Agents,0
"Carcinoma, Bronchogenic",D009525,Niacin,0
"Carcinoma, Bronchogenic",D009529,Nicardipine,0
"Carcinoma, Bronchogenic",D009532,Nickel,0
"Carcinoma, Bronchogenic",D009538,Nicotine,0
"Carcinoma, Bronchogenic",D009543,Nifedipine,0
"Carcinoma, Bronchogenic",D009566,Nitrates,0
"Carcinoma, Bronchogenic",D009569,Nitric Oxide,0
"Carcinoma, Bronchogenic",D009585,Nitrogen Dioxide,0
"Carcinoma, Bronchogenic",D009589,Nitrogen Oxides,0
"Carcinoma, Bronchogenic",D009638,Norepinephrine,0
"Carcinoma, Bronchogenic",D009921,Metaproterenol,0
"Carcinoma, Bronchogenic",D010047,Ovalbumin,0
"Carcinoma, Bronchogenic",D010100,Oxygen,0
"Carcinoma, Bronchogenic",D010109,Oxymetazoline,0
"Carcinoma, Bronchogenic",D010126,Ozone,0
"Carcinoma, Bronchogenic",D010269,Paraquat,0
"Carcinoma, Bronchogenic",D010278,Parathion,0
"Carcinoma, Bronchogenic",D010400,Penicillin G,0
"Carcinoma, Bronchogenic",D010406,Penicillins,0
"Carcinoma, Bronchogenic",D010575,Pesticides,0
"Carcinoma, Bronchogenic",D010578,Petroleum,0
"Carcinoma, Bronchogenic",D010615,Phenacetin,0
"Carcinoma, Bronchogenic",D010634,Phenobarbital,0
"Carcinoma, Bronchogenic",D010702,Phorate,0
"Carcinoma, Bronchogenic",D010755,Organophosphates,0
"Carcinoma, Bronchogenic",D010846,Picloram,0
"Carcinoma, Bronchogenic",D010878,Piperacillin,0
"Carcinoma, Bronchogenic",D010894,Piroxicam,0
"Carcinoma, Bronchogenic",D010972,Platelet Activating Factor,0
"Carcinoma, Bronchogenic",D011078,Polychlorinated Biphenyls,0
"Carcinoma, Bronchogenic",D011084,Polycyclic Aromatic Hydrocarbons,0
"Carcinoma, Bronchogenic",D011239,Prednisolone,0
"Carcinoma, Bronchogenic",D011241,Prednisone,0
"Carcinoma, Bronchogenic",D011433,Propranolol,0
"Carcinoma, Bronchogenic",D011722,Pyrethrins,0
"Carcinoma, Bronchogenic",D011791,Quartz,0
"Carcinoma, Bronchogenic",D011794,Quercetin,0
"Carcinoma, Bronchogenic",D012378,Rodenticides,0
"Carcinoma, Bronchogenic",D012460,Sulfasalazine,0
"Carcinoma, Bronchogenic",D012721,Carbaryl,0
"Carcinoma, Bronchogenic",D012822,Silicon Dioxide,0
"Carcinoma, Bronchogenic",D012835,Silver Nitrate,0
"Carcinoma, Bronchogenic",D012839,Simazine,0
"Carcinoma, Bronchogenic",D012905,Smog,0
"Carcinoma, Bronchogenic",D012906,Smoke,0
"Carcinoma, Bronchogenic",D012980,Sodium Salicylate,0
"Carcinoma, Bronchogenic",D012997,Solvents,0
"Carcinoma, Bronchogenic",D013256,Steroids,0
"Carcinoma, Bronchogenic",D013307,Streptomycin,0
"Carcinoma, Bronchogenic",D013311,Streptozocin,1
"Carcinoma, Bronchogenic",D013431,Sulfates,0
"Carcinoma, Bronchogenic",D013458,Sulfur Dioxide,0
"Carcinoma, Bronchogenic",D013578,Synephrine,0
"Carcinoma, Bronchogenic",D013645,Tartrazine,0
"Carcinoma, Bronchogenic",D013654,Taurine,0
"Carcinoma, Bronchogenic",D013726,Terbutaline,0
"Carcinoma, Bronchogenic",D013749,Tetrachlorodibenzodioxin,0
"Carcinoma, Bronchogenic",D013752,Tetracycline,0
"Carcinoma, Bronchogenic",D013759,Dronabinol,0
"Carcinoma, Bronchogenic",D013806,Theophylline,0
"Carcinoma, Bronchogenic",D013999,Timolol,0
"Carcinoma, Bronchogenic",D014028,Tobacco Smoke Pollution,0
"Carcinoma, Bronchogenic",D014031,Tobramycin,0
"Carcinoma, Bronchogenic",D014051,"Toluene 2,4-Diisocyanate",0
"Carcinoma, Bronchogenic",D014212,Tretinoin,0
"Carcinoma, Bronchogenic",D014222,Triamcinolone Acetonide,0
"Carcinoma, Bronchogenic",D014260,Triclosan,0
"Carcinoma, Bronchogenic",D014274,Trifluralin,0
"Carcinoma, Bronchogenic",D014414,Tungsten,0
"Carcinoma, Bronchogenic",D014580,Ursodeoxycholic Acid,0
"Carcinoma, Bronchogenic",D014639,Vanadium,0
"Carcinoma, Bronchogenic",D014640,Vancomycin,0
"Carcinoma, Bronchogenic",D014665,Vasodilator Agents,0
"Carcinoma, Bronchogenic",D014700,Verapamil,0
"Carcinoma, Bronchogenic",D014747,Vinblastine,0
"Carcinoma, Bronchogenic",D014750,Vincristine,1
"Carcinoma, Bronchogenic",D014751,Vindesine,1
"Carcinoma, Bronchogenic",D014801,Vitamin A,0
"Carcinoma, Bronchogenic",D014859,Warfarin,0
"Carcinoma, Bronchogenic",D015032,Zinc,0
"Carcinoma, Bronchogenic",D015034,Zinc Oxide,0
"Carcinoma, Bronchogenic",D015084,"2,4-Dichlorophenoxyacetic Acid",0
"Carcinoma, Bronchogenic",D015242,Ofloxacin,0
"Carcinoma, Bronchogenic",D015289,Leukotrienes,0
"Carcinoma, Bronchogenic",D015365,Enoxacin,0
"Carcinoma, Bronchogenic",D015662,"Trimethoprim, Sulfamethoxazole Drug Combination",0
"Carcinoma, Bronchogenic",D015946,Ethylene Dibromide,0
"Carcinoma, Bronchogenic",D016190,Carboplatin,1
"Carcinoma, Bronchogenic",D016210,Methacholine Chloride,0
"Carcinoma, Bronchogenic",D016576,Fleroxacin,0
"Carcinoma, Bronchogenic",D016578,Crack Cocaine,0
"Carcinoma, Bronchogenic",D016589,Astemizole,0
"Carcinoma, Bronchogenic",D016593,Terfenadine,0
"Carcinoma, Bronchogenic",D017239,Paclitaxel,0
"Carcinoma, Bronchogenic",D017265,Procaterol,0
"Carcinoma, Bronchogenic",D017291,Clarithromycin,0
"Carcinoma, Bronchogenic",D017308,Etodolac,0
"Carcinoma, Bronchogenic",D017332,Cetirizine,0
"Carcinoma, Bronchogenic",D017336,Loratadine,0
"Carcinoma, Bronchogenic",D017632,"Asbestos, Serpentine",0
"Carcinoma, Bronchogenic",D017633,Magnesium Silicates,0
"Carcinoma, Bronchogenic",D017636,"Asbestos, Amphibole",0
"Carcinoma, Bronchogenic",D017638,"Asbestos, Crocidolite",0
"Carcinoma, Bronchogenic",D017639,"Asbestos, Amosite",0
"Carcinoma, Bronchogenic",D017835,Nedocromil,0
"Carcinoma, Bronchogenic",D017963,Azithromycin,0
"Carcinoma, Bronchogenic",D017997,Leukotriene C4,0
"Carcinoma, Bronchogenic",D017998,Leukotriene D4,0
"Carcinoma, Bronchogenic",D018030,Silver Compounds,0
"Carcinoma, Bronchogenic",D018038,Sodium Selenite,0
"Carcinoma, Bronchogenic",D018927,Anti-Asthmatic Agents,0
"Carcinoma, Bronchogenic",D019216,"Metals, Heavy",0
"Carcinoma, Bronchogenic",D019256,Cadmium Chloride,0
"Carcinoma, Bronchogenic",D019257,Quinpirole,0
"Carcinoma, Bronchogenic",D019287,Zinc Sulfate,0
"Carcinoma, Bronchogenic",D019327,Copper Sulfate,0
"Carcinoma, Bronchogenic",D019782,Riluzole,0
"Carcinoma, Bronchogenic",D019819,Budesonide,0
"Carcinoma, Bronchogenic",D019821,Simvastatin,0
"Carcinoma, Bronchogenic",D019980,Amoxicillin-Potassium Clavulanate Combination,0
"Carcinoma, Bronchogenic",D020024,Leukotriene Antagonists,0
"Carcinoma, Bronchogenic",D020058,Styrene,0
"Carcinoma, Bronchogenic",D020123,Sirolimus,0
"Carcinoma, Bronchogenic",D020156,Salicylic Acid,0
"Carcinoma, Bronchogenic",D020682,Cefixime,0
"Carcinoma, Bronchogenic",D024504,gamma-Tocopherol,0
"Carcinoma, Bronchogenic",D026023,Permethrin,0
"Carcinoma, Bronchogenic",D028321,Plant Preparations,0
"Carcinoma, Bronchogenic",D037742,"Nanotubes, Carbon",0
"Carcinoma, Bronchogenic",D039741,"Antigens, Dermatophagoides",0
"Carcinoma, Bronchogenic",D047071,beta-Glucans,0
"Carcinoma, Bronchogenic",D047310,Apigenin,0
"Carcinoma, Bronchogenic",D052638,Particulate Matter,0
"Carcinoma, Bronchogenic",D053260,Soot,0
"Carcinoma, Bronchogenic",D058185,Magnetite Nanoparticles,0
"Carcinoma, Bronchogenic",D058988,Phosphodiesterase 4 Inhibitors,0
"Carcinoma, Bronchogenic",D060729,Coal Ash,0
"Carcinoma, Bronchogenic",D064747,Lansoprazole,0
"Carcinoma, Bronchogenic",D065819,Voriconazole,0
Pneumonia,C000610679,bufei jianpi,0
Pneumonia,C000623021,3-(pyridin-3-ylsulfonyl)-5-(trifluoromethyl)-2H-chromen-2-one,1
Pneumonia,C000626046,RU.521,1
Pneumonia,C000630836,LGM2605,0
Pneumonia,C001899,triptolide,1
Pneumonia,C002003,bentazone,0
Pneumonia,C003237,proxyphylline,0
Pneumonia,C003330,trospium chloride,0
Pneumonia,C004600,bufotalin,0
Pneumonia,C005274,naringin,1
Pneumonia,C005969,"4,4'-diphenylmethane diisocyanate",0
Pneumonia,C006780,bisphenol A,1
Pneumonia,C007734,flunisolide,0
Pneumonia,C007836,geraniol,0
Pneumonia,C008450,7-methylguanine,0
Pneumonia,C008514,methylxanthine,0
Pneumonia,C009495,titanium dioxide,1
Pneumonia,C010809,tulobuterol,0
Pneumonia,C011674,bacampicillin,1
Pneumonia,C011685,bitolterol,0
Pneumonia,C011765,troclosene,1
Pneumonia,C012037,solasodine,0
Pneumonia,C012260,cyclocreatine,1
Pneumonia,C012293,tranilast,0
Pneumonia,C012655,nimesulide,0
Pneumonia,C015001,arsenite,0
Pneumonia,C015262,"1,6-hexamethylene diisocyanate",0
Pneumonia,C015559,trimellitic anhydride,0
Pneumonia,C017590,oxitropium,0
Pneumonia,C018511,4-dichlorobenzene,0
Pneumonia,C021183,"1,7-dimethylxanthine",0
Pneumonia,C022944,gossypin,1
Pneumonia,C023616,zinc chromate,1
Pneumonia,C023617,"pregna-4,17-diene-3,16-dione",0
Pneumonia,C023898,butylate,0
Pneumonia,C024070,pycnogenols,0
Pneumonia,C024746,tobacco tar,0
Pneumonia,C025256,nonylphenol,0
Pneumonia,C025759,saikosaponin D,0
Pneumonia,C027118,didecyldimethylammonium,1
Pneumonia,C027561,butylbenzyl phthalate,0
Pneumonia,C027576,4-hydroxy-2-nonenal,0
Pneumonia,C028007,nickel monoxide,1
Pneumonia,C028305,syringin,0
Pneumonia,C029536,2-oxothiazolidine-4-carboxylic acid,1
Pneumonia,C029797,doxofylline,0
Pneumonia,C029938,nickel sulfate,1
Pneumonia,C030583,ceric oxide,1
Pneumonia,C030809,"fenoterol, ipratropium drug combination",0
Pneumonia,C030856,pendimethalin,0
Pneumonia,C030973,cupric oxide,1
Pneumonia,C030984,pyrene,0
Pneumonia,C031180,chrysene,0
Pneumonia,C031181,phenanthrene,0
Pneumonia,C031278,2-chloroethyl ethyl sulfide,1
Pneumonia,C031818,"enterotoxin B, staphylococcal",1
Pneumonia,C032742,triclopyr,0
Pneumonia,C033146,1-hydroxypyrene,0
Pneumonia,C034206,Ribomunyl,0
Pneumonia,C034347,enprofylline,0
Pneumonia,C034587,CHOP protocol,1
Pneumonia,C035353,M-BACOD protocol,1
Pneumonia,C035978,cefbuperazone,0
Pneumonia,C036251,EPTC,0
Pneumonia,C036567,perfluorodecanoic acid,1
Pneumonia,C038459,curdlan,0
Pneumonia,C041507,1-methylphenanthrene,0
Pneumonia,C043103,phthalic anhydride,0
Pneumonia,C043836,naphthalan,1
Pneumonia,C044101,"endotoxin, Escherichia coli",1
Pneumonia,C045651,epigallocatechin gallate,0
Pneumonia,C047681,pranlukast,1
Pneumonia,C047766,bambuterol,0
Pneumonia,C048629,strontium chromate,0
Pneumonia,C048927,"1,5-anhydrofructose",1
Pneumonia,C051082,beta-eudesmol,0
Pneumonia,C051309,doqualast,0
Pneumonia,C053342,brevetoxin,0
Pneumonia,C055172,N-7-(2-(nitrophenyldithio)ethyl)mitomycin C,1
Pneumonia,C056165,acetovanillone,1
Pneumonia,C057710,cefditoren pivoxil,1
Pneumonia,C058216,perilla seed oil,1
Pneumonia,C059141,verlukast,0
Pneumonia,C059528,14-hydroxydocosahexaenoic acid,1
Pneumonia,C060230,seratrodast,0
Pneumonia,C060540,polyhexamethyleneguanidine,1
Pneumonia,C060728,cobalt oxide,1
Pneumonia,C060980,"phosphatidylinositol 3,4-diphosphate",0
Pneumonia,C062735,zafirlukast,0
Pneumonia,C062894,"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",1
Pneumonia,C062940,quinupristin-dalfopristin,1
Pneumonia,C063119,ramatroban,0
Pneumonia,C063449,zileuton,0
Pneumonia,C066075,vanadium pentoxide,0
Pneumonia,C068538,liposomal amphotericin B,1
Pneumonia,C069471,aluminum oxide hydroxide,1
Pneumonia,C070074,m-ACOD protocol,1
Pneumonia,C070272,valspodar,1
Pneumonia,C071005,BUCY-2 protocol,1
Pneumonia,C075750,8-epi-prostaglandin F2alpha,0
Pneumonia,C076944,salvianolic acid B,1
Pneumonia,C076994,perfluorooctane sulfonic acid,0
Pneumonia,C077110,ambroxol-theophylline-7-acetate,0
Pneumonia,C080276,mono(2-ethyl-5-oxohexyl)phthalate,0
Pneumonia,C085278,hydroxysafflor yellow A,0
Pneumonia,C085514,wogonin,1
Pneumonia,C087867,"polymeric 4,4'-diphenylmethane diisocyanate",0
Pneumonia,C088860,"4-((3-bromophenyl)amino)-6,7-dimethoxyquinazoline",1
Pneumonia,C092704,MINE protocol,1
Pneumonia,C093230,fexofenadine,0
Pneumonia,C093875,montelukast,0
Pneumonia,C094049,apaflurane,0
Pneumonia,C095476,"theophylline, salbutamol drug combination",0
Pneumonia,C099445,S 28463,0
Pneumonia,C101816,perfluoro-n-nonanoic acid,0
Pneumonia,C105311,FR 173657,0
Pneumonia,C112381,cysteinyl-leukotriene,0
Pneumonia,C118790,angiotensin I (1-7),1
Pneumonia,C121345,desloratadine,0
Pneumonia,C424423,Roflumilast,0
Pneumonia,C432165,pyrazolanthrone,0
Pneumonia,C433247,Cilomilast,0
Pneumonia,C433788,"lipopolysaccharide, E. coli O26-B6",1
Pneumonia,C434926,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride",1
Pneumonia,C440499,"lipopolysaccharide, Escherichia coli O111 B4",1
Pneumonia,C446402,ovalbumin-alum,1
Pneumonia,C472067,levocetirizine,0
Pneumonia,C479069,mono(2-ethyl-5-hydroxyhexyl) phthalate,0
Pneumonia,C492470,fluor-edenite,0
Pneumonia,C506365,Cyclohexane,0
Pneumonia,C512161,bisphenol A glucuronide,0
Pneumonia,C525002,ST2825,1
Pneumonia,C532967,yupingfeng,1
Pneumonia,C539252,"3-(2,4-diamino-6-(3-hydroxyphenyl)pteridin-7-yl)phenol",0
Pneumonia,C542398,PH 797804,0
Pneumonia,C542859,aclidinium bromide,0
Pneumonia,C543534,"6-(5-((cyclopropylamino)carbonyl)-3-fluoro-2-methylphenyl)-N-(2,2-dimethylprpyl)-3-pyridinecarboxamide",0
Pneumonia,C550144,cang er zi wan,0
Pneumonia,C561691,18(R)-hydroxyeicosapentaenoic acid,1
Pneumonia,C569762,"N-(1-(3-chloro-4-hydroxyphenyl)-3-(1,1-dimethylethyl)-1H-pyrazol-5-yl)-N'-((2-((3-(2-((2-hydroxyethyl)thio)phenyl)-1,2,4-triazolo(4,3-a)pyridin-6-yl)thio)phenyl)methyl)-urea",0
Pneumonia,C572629,FPS-ZM1,0
Pneumonia,C574213,dilmapimod,0
Pneumonia,C574914,Bu-Fei-Yi-Shen,0
Pneumonia,C583570,revefenacin,0
Pneumonia,D000068297,Fluticasone-Salmeterol Drug Combination,0
Pneumonia,D000068298,Fluticasone,0
Pneumonia,D000068299,Salmeterol Xinafoate,0
Pneumonia,D000068338,Everolimus,1
Pneumonia,D000068437,Pemetrexed,1
Pneumonia,D000068656,Mometasone Furoate,0
Pneumonia,D000068677,Sildenafil Citrate,1
Pneumonia,D000068759,Formoterol Fumarate,1
Pneumonia,D000069349,Linezolid,1
Pneumonia,D000069447,Tiotropium Bromide,0
Pneumonia,D000069470,Venlafaxine Hydrochloride,1
Pneumonia,D000077143,Docetaxel,1
Pneumonia,D000077154,Rosiglitazone,1
Pneumonia,D000077156,Gefitinib,1
Pneumonia,D000077185,Resveratrol,0
Pneumonia,D000077209,Decitabine,0
Pneumonia,D000077213,Lamotrigine,1
Pneumonia,D000077237,Arsenic Trioxide,0
Pneumonia,D000077266,Moxifloxacin,1
Pneumonia,D000077332,Artesunate,0
Pneumonia,D000077337,Vorinostat,1
Pneumonia,D000077407,Cilostazol,1
Pneumonia,D000077547,Crizotinib,1
Pneumonia,D000077551,Micafungin,1
Pneumonia,D000077591,Eucalyptol,0
Pneumonia,D000077731,Meropenem,1
Pneumonia,D000079,Acetaldehyde,0
Pneumonia,D000082,Acetaminophen,0
Pneumonia,D000086,Acetazolamide,0
Pneumonia,D000093542,Gemcitabine,1
Pneumonia,D000097627,Cefpodoxime Proxetil,1
Pneumonia,D000097797,Glyphosate,1
Pneumonia,D000109,Acetylcholine,0
Pneumonia,D000171,Acrolein,1
Pneumonia,D000241,Adenosine,0
Pneumonia,D000242,Cyclic AMP,0
Pneumonia,D000305,Adrenal Cortex Hormones,1
Pneumonia,D000318,Adrenergic beta-Agonists,0
Pneumonia,D000336,Aerosols,0
Pneumonia,D000393,Air Pollutants,1
Pneumonia,D000395,"Air Pollutants, Occupational",0
Pneumonia,D000420,Albuterol,0
Pneumonia,D000448,Aldicarb,0
Pneumonia,D000485,Allergens,0
Pneumonia,D000536,Aluminum Hydroxide,0
Pneumonia,D000537,Aluminum Oxide,1
Pneumonia,D000538,Aluminum Silicates,1
Pneumonia,D000577,Amides,0
Pneumonia,D000583,Amikacin,1
Pneumonia,D000628,Aminophylline,0
Pneumonia,D000638,Amiodarone,1
Pneumonia,D000644,Quaternary Ammonium Compounds,0
Pneumonia,D000666,Amphotericin B,1
Pneumonia,D000667,Ampicillin,1
Pneumonia,D000894,"Anti-Inflammatory Agents, Non-Steroidal",0
Pneumonia,D000942,"Antigens, Bacterial",0
Pneumonia,D000947,"Antigens, Helminth",0
Pneumonia,D000965,Antimony,0
Pneumonia,D001151,Arsenic,1
Pneumonia,D001194,Asbestos,1
Pneumonia,D001241,Aspirin,0
Pneumonia,D001280,Atrazine,0
Pneumonia,D001335,Vehicle Emissions,1
Pneumonia,D001507,Beclomethasone,0
Pneumonia,D001556,Hexachlorocyclohexane,0
Pneumonia,D001564,Benzo(a)pyrene,0
Pneumonia,D001572,Benzofurans,0
Pneumonia,D001622,Betaine,0
Pneumonia,D001761,Bleomycin,1
Pneumonia,D001786,Blood Glucose,1
Pneumonia,D001993,Bronchodilator Agents,0
Pneumonia,D002066,Busulfan,0
Pneumonia,D002084,Butylated Hydroxytoluene,1
Pneumonia,D002104,Cadmium,1
Pneumonia,D002110,Caffeine,1
Pneumonia,D002133,Calcium Sulfate,1
Pneumonia,D002211,Capsaicin,1
Pneumonia,D002215,Captan,0
Pneumonia,D002219,Carbamates,0
Pneumonia,D002228,Carbenicillin,1
Pneumonia,D002231,Carbimazole,0
Pneumonia,D002233,Carbocysteine,0
Pneumonia,D002244,Carbon,0
Pneumonia,D002246,Carbon Disulfide,0
Pneumonia,D002248,Carbon Monoxide,0
Pneumonia,D002251,Carbon Tetrachloride,0
Pneumonia,D002330,Carmustine,1
Pneumonia,D002439,Cefotaxime,1
Pneumonia,D002442,Ceftazidime,1
Pneumonia,D002443,Ceftriaxone,1
Pneumonia,D002444,Cefuroxime,1
Pneumonia,D002511,Cephalosporins,0
Pneumonia,D002512,Cephalothin,1
Pneumonia,D002701,Chloramphenicol,1
Pneumonia,D002706,Chlordan,0
Pneumonia,D002791,"Cholesterol, Dietary",1
Pneumonia,D002840,Chromates,0
Pneumonia,D002939,Ciprofloxacin,1
Pneumonia,D002945,Cisplatin,1
Pneumonia,D003031,Coal,1
Pneumonia,D003035,Cobalt,1
Pneumonia,D003042,Cocaine,1
Pneumonia,D003276,"Contraceptives, Oral",0
Pneumonia,D003372,Coumaphos,0
Pneumonia,D003404,Creatinine,0
Pneumonia,D003520,Cyclophosphamide,1
Pneumonia,D003561,Cytarabine,1
Pneumonia,D003609,Dactinomycin,0
Pneumonia,D003620,Dantrolene,1
Pneumonia,D003622,Dapsone,1
Pneumonia,D003630,Daunorubicin,1
Pneumonia,D003634,DDT,0
Pneumonia,D003707,Demeclocycline,0
Pneumonia,D003891,Desipramine,1
Pneumonia,D003907,Dexamethasone,1
Pneumonia,D003915,Dextromethorphan,0
Pneumonia,D003931,Diacetyl,0
Pneumonia,D003932,Heroin,0
Pneumonia,D003976,Diazinon,0
Pneumonia,D003996,Dicamba,0
Pneumonia,D004041,Dietary Fats,1
Pneumonia,D004051,Diethylhexyl Phthalate,0
Pneumonia,D004061,Diflunisal,1
Pneumonia,D004117,Dimethoate,0
Pneumonia,D004139,Dinitrofluorobenzene,0
Pneumonia,D004177,Dipyrone,1
Pneumonia,D004205,Cromolyn Sodium,0
Pneumonia,D004318,Doxycycline,1
Pneumonia,D004365,"Drugs, Chinese Herbal",0
Pneumonia,D004390,Chlorpyrifos,0
Pneumonia,D004391,Dust,1
Pneumonia,D004396,Coloring Agents,0
Pneumonia,D004642,Emodin,0
Pneumonia,D004656,Enalapril,1
Pneumonia,D004731,Endotoxins,0
Pneumonia,D004809,Ephedrine,0
Pneumonia,D004837,Epinephrine,0
Pneumonia,D004852,Epoxy Compounds,1
Pneumonia,D004917,Erythromycin,1
Pneumonia,D004929,Esculin,1
